Prospect ID,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Tags,Lead Quality,Lead Profile,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score
d7fe8334-2cc6-4263-957d-f657d30b9f59,Google,1,3,970,3,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,15,16
ca85f037-250b-40e4-bd0d-fab5a335495f,Direct Traffic,0,2,215,2,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,14,18
024257f9-1c88-4e5b-b02d-32bbbb9fedb5,Google,1,7,1212,3.5,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,15,16
eca1b512-8536-49b8-9043-f1c41a92a861,Google,1,2,235,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,15,16
baaa0f5a-e5f7-407c-b8a7-1ac69aa384a9,Google,1,7,1665,3.5,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,14,20
28ebc68b-83f7-4fb7-a874-1a2a7c84cde0,Referral Sites,0,4,145,4,Converted to Lead,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Other Leads,02.Medium,02.Medium,14,13
a25b920f-1801-4384-a8ad-429730bfcdd1,Google,0,2,14,2,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,02.Medium,14,15
c92f7ee5-c9df-4d52-b49f-5517f27440b0,Direct Traffic,1,1,315,1,Converted to Lead,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,02.Medium,02.Medium,15,15
4f10d048-dd5f-4563-9b41-21c8f645e77c,Google,0,4,92,4,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,13,15
810ab69c-424e-444f-8961-bfc835b9984a,Direct Traffic,0,9,100,4.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,02.Medium,02.Medium,14,14
48c8dc0d-06e7-4e09-b86d-9dc591bd625a,Google,0,1,233,1,Email Bounced,India,Marketing Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Other Leads,02.Medium,02.Medium,13,14
6957921a-0d65-4d27-9366-715c00e65db2,Direct Traffic,1,2,321,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,15,20
b7a48b8c-dcf4-48d8-a301-b575e4431b8c,Google,1,5,814,5,Olark Chat Conversation,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,17
7ef6843d-ae2e-416e-878b-95d4cae0c25d,Google,1,2,1089,2,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,14,19
a71729bb-0250-4fa4-af36-182a23a699b2,Google,1,4,1394,4,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,15,16
d399b62e-3799-4aa6-ab80-cd33a70f5323,Google,1,3,1451,3,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,Busy,Might be,Select,02.Medium,01.High,14,18
173fdb7e-e17d-4515-a5c9-0ec7625902b9,Organic Search,0,3,50,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,02.Medium,13,15
cb9736f3-88e2-4dab-9ed5-f38461b5a29a,Google,1,2,26,1,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,15
3328c9e8-5161-4d47-9258-ea1db0bc1e7a,Referral Sites,0,7,876,3.5,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,13,13
f70306c2-ad37-4c22-89c6-7209d730887b,Direct Traffic,0,6,263,6,Email Opened,India,Human Resource Management,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,01.High,01.High,17,18
eac5d9e5-b7aa-4601-9bcd-f26050eddcf6,Direct Traffic,1,3,1826,3,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,17
61314214-b313-40ff-b95e-ae5a7d079d3a,Organic Search,1,5,957,5,SMS Sent,India,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,16
7d7e76fe-e2b7-4084-867e-ac99287f5fa6,Google,1,4,776,4,Email Opened,India,Marketing Management,Multiple Sources,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,01.High,15,20
18d01624-b646-4e0b-b06e-963bfae60776,Google,0,2,121,2,Email Opened,India,"Banking, Investment And Insurance",Multiple Sources,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,14,17
7d3358fc-f64f-4aab-b5fc-36f5af83749a,Direct Traffic,1,2,330,2,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,13,17
a2960860-76de-43b7-952f-c5f9cc705f37,Referral Sites,0,6,462,6,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,03.Low,02.Medium,12,13
87cc69e8-21fd-4e4e-9fa7-aaa5ac22771a,Google,1,4,634,4,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,16
d7f88f61-238a-4c48-82aa-7ab92f7bcdd8,Google,0,2,153,2,Converted to Lead,India,Business Administration,Online Search,Working Professional,Better Career Prospects,Interested in other courses,Low in Relevance,Potential Lead,02.Medium,01.High,14,18
c849b45f-5434-442c-85f4-43e7797e4557,Direct Traffic,0,1,126,1,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,wrong number given,Not Sure,Select,02.Medium,02.Medium,14,15
f5ce8122-75ca-4e53-87af-19d2ea2d30d3,Direct Traffic,0,2,1502,2,Email Opened,Kuwait,Retail Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,01.High,01.High,16,18
a7de9d7d-762f-4db5-918c-15cc3777dcad,Organic Search,0,3,866,3,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Select,03.Low,01.High,11,17
54d8b3a3-d847-4888-9a9e-39720a56a775,Referral Sites,1,4,1521,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,02.Medium,14,13
8b6918d7-20da-49f3-bd4e-91b67fb09a4a,Referral Sites,1,4,1653,2,Page Visited on Website,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,01.High,14,18
9470a0d0-582c-4ab0-91c2-740524a3dc1a,Google,0,5,1362,5,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,02.Medium,01.High,13,17
9158228d-48a7-4381-9cac-9d0721c43aac,Google,0,2,539,2,Unreachable,India,International Business,Other,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,13,18
6cb04035-c393-43e8-8392-ac347bf56b93,Referral Sites,1,2,848,2,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,14,15
aa9b208a-31f7-456f-8968-beee2b2ab2c7,Organic Search,0,4,35,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,03.Low,01.High,12,17
0a96b73b-7b51-48da-857c-d25d40560803,Direct Traffic,1,2,1744,2,Email Opened,India,Media and Advertising,Select,Unemployed,Better Career Prospects,Interested  in full time MBA,Not Sure,Select,02.Medium,01.High,15,17
281ff4ad-d7a7-4abf-ba7e-29e5c63cea4d,Google,1,5,1417,5,SMS Sent,India,Select,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,17
364ce559-e55f-4c6b-8782-146ba1c8d21f,Google,1,2,588,2,Email Opened,India,E-Business,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,01.High,15,20
1e330b62-4aa7-4f11-9f6c-c741d650aa67,Organic Search,0,6,562,6,Unreachable,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,14,18
653afed3-5c0a-4237-ab68-35d7ff21bee9,Google,0,2,343,2,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,number not provided,Not Sure,Select,02.Medium,02.Medium,14,15
9f9fed8b-b08b-4fcb-9530-73e59f948eb1,Google,1,6,1712,6,Unreachable,India,IT Projects Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,02.Medium,15,15
c7748892-cd82-4023-810f-f00ba97154ad,Google,0,3,174,3,Unreachable,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,switched off,Might be,Select,02.Medium,01.High,13,17
f2b9ea56-11d7-4c82-b781-bdddd2375cf7,Direct Traffic,1,1,166,1,Converted to Lead,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,15,17
85d67be7-172b-4ed6-9ff5-edfd7e2cd052,Google,0,5,1176,5,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,Graduation in progress,Not Sure,Select,03.Low,01.High,10,18
424e4ffd-efc9-4dc8-8cd2-5cf3b3e56223,Direct Traffic,0,43,57,3.91,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Not doing further education,Not Sure,Other Leads,03.Low,01.High,11,17
534f474c-5743-4378-b672-10eafb7003fc,Direct Traffic,1,4,1267,4,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Other Leads,01.High,02.Medium,16,16
73ac6d51-9661-4db7-9407-f42423f0c72f,Direct Traffic,1,5,1546,5,Approached upfront,Saudi Arabia,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,16
f4ed584c-828a-4b8d-b998-67dc82af4a97,Organic Search,0,4,287,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,14,15
6775174e-d36f-411f-a634-4378e4281854,Direct Traffic,1,3,257,1.5,SMS Sent,France,International Business,Select,Student,Better Career Prospects,Will revert after reading the email,Might be,Dual Specialization Student,02.Medium,01.High,14,17
871f12e4-5e0e-4f4a-bdde-32e1eca32657,Organic Search,1,4,1558,4,Email Opened,India,Media and Advertising,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,14,17
109e8c51-09a2-4af0-8542-b80098a632c3,Referral Sites,1,10,325,3.33,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,02.Medium,15,16
ef25284e-812e-48c1-9c53-829ea05c3a90,Google,1,5,1492,5,Email Link Clicked,India,Business Administration,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,01.High,14,17
92cf83a0-8ec8-43d1-8893-f940aab4eb3f,Google,1,4,1621,4,SMS Sent,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,17
82e78164-82ee-422a-a117-c00f495209f1,Organic Search,0,5,199,5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Graduation in progress,Low in Relevance,Potential Lead,03.Low,01.High,12,17
6c68b627-287f-4558-a300-030811c99e5e,Direct Traffic,1,3,1368,3,Email Opened,United States,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,15,18
6b74c48f-78de-48be-b5f4-5304880b2877,Organic Search,0,2,387,2,Email Bounced,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Potential Lead,02.Medium,01.High,15,18
d3ac3309-008b-41fe-8eb5-4efee4f7007b,Direct Traffic,1,2,277,2,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,15
fcd636dc-58b7-4110-85a2-2bd923d3696c,Direct Traffic,0,1,239,1,Converted to Lead,India,Healthcare Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,02.Medium,14,14
28080408-51de-4af7-9393-ac59b1a67494,Referral Sites,1,9,1524,9,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,17
ca51467b-b562-4db5-8623-6011af18f12e,Direct Traffic,1,4,1839,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,02.Medium,14,16
0a744ea9-fcd8-464a-895e-bb247143e082,Direct Traffic,0,2,918,2,Email Link Clicked,India,IT Projects Management,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,02.Medium,13,15
387fec4b-4426-4a28-b063-9d5c380228c0,Direct Traffic,1,2,1266,2,Converted to Lead,India,Hospitality Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,15,17
02f8c168-997a-4291-b59b-00efa59b8acf,Direct Traffic,0,7,389,7,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,01.High,02.Medium,16,16
96f242aa-ee87-49a8-a442-1a2e64f73669,Direct Traffic,0,2,207,2,Email Opened,India,Select,Select,Working Professional,Better Career Prospects,Already a student,Not Sure,Select,01.High,02.Medium,16,16
02d11117-9d5d-43a5-bb2d-cccdff9fc7b7,Direct Traffic,0,2,247,2,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,01.High,13,17
483b7ade-6325-4954-97ad-c64c44cdaa94,Direct Traffic,0,2,187,2,Unsubscribed,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,02.Medium,01.High,13,18
7dcf1380-f6c4-4991-9432-eebd8fd15973,Organic Search,1,3,149,3,SMS Sent,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,14
25b42209-53e9-4818-8c62-55d545dc4d18,Organic Search,1,4,1381,4,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,14,18
94893aaa-d4ea-47d3-b121-a9e23a77c41c,Direct Traffic,0,3,417,3,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
9e876add-e187-44c6-9bcc-d8c433a71100,Direct Traffic,1,6,1445,3,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,02.Medium,14,16
a1170939-f986-4959-9651-f6665905f4e7,Direct Traffic,0,2,24,2,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,02.Medium,02.Medium,15,14
5b12c653-b52e-4e34-b3d0-27b9c178fa88,Direct Traffic,0,2,97,2,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,13,17
f7c18240-6eff-4401-879c-8f2c78285b24,Direct Traffic,1,8,10,4,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,15
109915fc-349b-4403-869a-17739f883752,Direct Traffic,0,2,7,2,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,Interested  in full time MBA,Worst,Other Leads,02.Medium,01.High,13,17
612382e2-ff30-4ba2-82fe-883d57a9324f,Google,0,2,104,2,Had a Phone Conversation,India,E-COMMERCE,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,13,15
7a37f0c1-a37e-49e8-9a5c-0d0c69eb8e3d,Google,1,6,1040,6,Email Opened,India,Operations Management,Student of SomeSchool,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,14,18
be402ff3-e61e-4b0a-bd9c-95dfffdc7f67,Organic Search,1,6,298,6,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,18
d34a7917-bdc9-43c1-a0b1-90210d79e368,Google,1,2,833,2,Email Bounced,India,Retail Management,Word Of Mouth,Unemployed,Better Career Prospects,Not doing further education,Not Sure,Select,02.Medium,01.High,14,18
c777e2ce-faa7-4461-8a58-93bf4ad0d4e4,Direct Traffic,1,2,855,2,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,16
